31.05.17 07:12:24,968 	 0,000000 	 112,049226 	 30,887392 
31.05.17 07:12:25,968 	 0,000000 	 112,059230 	 30,913219 
31.05.17 07:12:26,968 	 0,000000 	 112,069710 	 30,940276 
31.05.17 07:12:27,968 	 0,000000 	 112,079833 	 30,966411 
31.05.17 07:12:28,968 	 0,000000 	 112,091623 	 30,996850 
31.05.17 07:12:29,968 	 0,000000 	 112,101567 	 31,022524 
31.05.17 07:12:30,968 	 0,000000 	 112,111809 	 31,048967 
31.05.17 07:12:31,968 	 0,000000 	 112,121813 	 31,074795 
31.05.17 07:12:32,968 	 0,000000 	 112,132412 	 31,102161 
31.05.17 07:12:33,968 	 0,000000 	 112,142059 	 31,127067 
31.05.17 07:12:34,968 	 0,000000 	 112,152360 	 31,153664 
31.05.17 07:12:35,968 	 0,000000 	 112,162602 	 31,180108 
31.05.17 07:12:36,968 	 0,000000 	 112,171951 	 31,204246 
31.05.17 07:12:37,968 	 0,000000 	 112,181716 	 31,229460 
31.05.17 07:12:38,968 	 0,000000 	 112,190113 	 31,251139 
31.05.17 07:12:39,968 	 0,000000 	 112,198985 	 31,274047 
31.05.17 07:12:40,968 	 0,000000 	 112,208274 	 31,298032 
31.05.17 07:12:41,968 	 0,000000 	 112,216849 	 31,320172 
31.05.17 07:12:42,968 	 0,000000 	 112,225245 	 31,341851 
31.05.17 07:12:43,968 	 0,000000 	 112,233284 	 31,362607 
31.05.17 07:12:44,968 	 0,000000 	 112,241263 	 31,383210 
31.05.17 07:12:45,968 	 0,000000 	 112,249063 	 31,403352 
31.05.17 07:12:46,968 	 0,000000 	 112,256804 	 31,423340 
31.05.17 07:12:47,968 	 0,000000 	 112,265736 	 31,446404 
31.05.17 07:12:48,968 	 0,000000 	 112,273537 	 31,466546 
31.05.17 07:12:49,968 	 0,000000 	 112,282290 	 31,489148 
31.05.17 07:12:50,968 	 0,000000 	 112,291341 	 31,512520 
31.05.17 07:12:51,968 	 0,000000 	 112,299559 	 31,533739 
31.05.17 07:12:52,968 	 0,000000 	 112,309503 	 31,559417 
31.05.17 07:12:53,968 	 0,000000 	 112,318971 	 31,583865 
31.05.17 07:12:54,968 	 0,000000 	 112,329034 	 31,609851 
31.05.17 07:12:55,968 	 0,000000 	 112,337906 	 31,632762 
31.05.17 07:12:56,968 	 0,000000 	 112,347077 	 31,656442 
31.05.17 07:12:57,968 	 0,000000 	 112,356783 	 31,681506 
31.05.17 07:12:58,968 	 0,000000 	 112,366608 	 31,706878 
31.05.17 07:12:59,968 	 0,000000 	 112,376016 	 31,731173 
31.05.17 07:13:00,968 	 0,000000 	 112,384114 	 31,752086 
31.05.17 07:13:01,968 	 0,000000 	 112,392213 	 31,772999 
31.05.17 07:13:02,968 	 0,000000 	 112,400251 	 31,793758 
31.05.17 07:13:03,968 	 0,000000 	 112,408469 	 31,814979 
31.05.17 07:13:04,968 	 0,000000 	 112,415733 	 31,833739 
31.05.17 07:13:05,968 	 0,000000 	 112,423355 	 31,853422 
31.05.17 07:13:06,968 	 0,000000 	 112,430799 	 31,872644 
31.05.17 07:13:07,968 	 0,000000 	 112,438242 	 31,891866 
31.05.17 07:13:08,968 	 0,000000 	 112,446400 	 31,912934 
31.05.17 07:13:09,968 	 0,000000 	 112,453486 	 31,931234 
31.05.17 07:13:10,968 	 0,000000 	 112,462537 	 31,954608 
31.05.17 07:13:11,968 	 0,000000 	 112,470814 	 31,975984 
31.05.17 07:13:12,968 	 0,000000 	 112,478972 	 31,997052 
31.05.17 07:13:13,968 	 0,000000 	 112,487189 	 32,018274 
31.05.17 07:13:14,968 	 0,000000 	 112,495704 	 32,040265 
31.05.17 07:13:15,968 	 0,000000 	 112,503564 	 32,060564 
31.05.17 07:13:16,968 	 0,000000 	 112,510531 	 32,078557 
